employee_id,first_name,last_name,position,hire_date,salary,store_id,email,phone_number,employment_status
08e38689-c7ec-4a6c-9b8c-f64f9c1e6825,Brian,Mueller,Cashier,2023-02-08,33761.11,c4ab9c9f-5b86-4318-a74a-bc0c6f90d743,vewing@example.org,816.618.7658x029,Active
135e3813-d24d-4553-86ba-592c167bf1c7,James,Osborne,Manager,2021-02-02,68436.35,6295e775-6af5-4406-8f50-e1a810122c36,taylorannette@example.com,+1-825-666-4460x197,Active
1b03f102-fbf7-42f3-9d3e-ec6c9cd06c47,Randy,Torres,Stock Clerk,2024-02-13,83460.42,cec07b7b-4a5f-43c2-ad58-f0b76552fc29,ibarrabrian@example.com,+1-458-571-1325x679,Terminated
61086db8-7038-45b7-a47c-52151027ba91,Donald,Rose,Manager,2023-04-22,93517.76,a37f3ca7-0ce7-4eea-9234-30ade9f3167a,zcooper@example.org,2948688740,Active
fd0dcafc-002d-46bb-a9b1-6014d05f1842,Matthew,Edwards,Sales Associate,2022-07-03,26642.12,2baa13d0-dde1-4d6d-bcf4-0ddfcbe65ddf,tstanton@example.com,001-758-918-8976x06944,On Leave
3ca6631b-42a7-4fcd-a2c0-be6776c1b316,Richard,Jennings,Sales Associate,2023-10-29,50006.67,4ae47cf8-5177-44aa-b115-4b2d7e4daba2,dgonzalez@example.com,001-645-588-6808,Terminated
34061711-a8e8-4a7e-aa62-49fd0090343b,Paul,Burke,Manager,2023-10-13,85785.33,f3b0727e-4b6a-415c-8a99-f78ebf51ace4,tiffany98@example.net,(825)501-2497,Active
78e58fad-6e38-4e1b-afb2-cb60cb2d5152,Daniel,Romero,Manager,2024-03-12,92419.11,abb7de1c-b35e-4c45-92c8-51106025eb38,ilucas@example.com,497-427-9763x450,Active
0dcb7b53-f7d5-45c2-a17b-2e85785384d4,Corey,Martinez,Manager,2020-10-17,49638.78,bdd5669a-9c23-4278-9b3d-f8660e85db48,rfrost@example.com,+1-652-218-9015,On Leave
cbf9645c-1b9e-4be1-a023-bdceec358774,Kathy,Rosario,Manager,2021-05-08,51997.77,8bf3e919-1eb8-4374-97eb-07528f206273,samanthajohnson@example.org,574.261.8237x871,Terminated
490b4436-ac33-48e9-a2ae-f06b4be7a7c0,Paul,Williams,Cashier,2023-10-03,42771.45,ee84cce4-cee2-4693-98d5-c5f9496df472,wmoss@example.com,8982022235,On Leave
81c08e4d-d170-47f6-879f-45f9c201f8ec,Courtney,Jones,Stock Clerk,2024-07-02,83818.21,4ab878d5-347c-4823-89db-9d0201fd3be8,jheath@example.com,+1-891-647-5527x0418,Active
e093a62e-b022-48e9-86f6-7299e8802593,Martha,Carr,Sales Associate,2024-07-28,99955.49,cf37a71c-acc6-40ab-bdab-6b7bac29a4b9,megan12@example.org,(845)587-4271,Active
c54af397-ba9e-497a-91d2-a8f2ffe3bd5b,Benjamin,Smith,Manager,2023-03-07,41033.87,6d464e11-27e5-4a06-9eaf-9cb450d5ebbc,juliereyes@example.com,402-847-8157,On Leave
9fc7acfc-5bc4-40c6-8924-fdd1427bc953,Nichole,Powell,Cashier,2024-04-15,98513.9,ed042c61-3b5c-4d64-9dd8-e606ecbf1d68,bensonjeremiah@example.net,+1-650-410-7640x436,Active
feb12527-7000-42f4-942c-10864ce1d244,Jason,Buchanan,Stock Clerk,2024-05-15,56240.74,7c1cbda0-a1e7-4cdc-93a2-37a66d3b53fc,natashaedwards@example.org,001-898-779-5740x7066,Active
d4b34890-779e-4316-b9aa-12b8d0942db9,Larry,Thomas,Stock Clerk,2020-06-24,31266.13,1f72a4a5-8392-40c3-a426-1f086817d034,paulareese@example.net,+1-659-322-4355x2822,On Leave
a5a94bb5-f6d3-4e85-95fa-da2b433e8b3f,Candice,Berg,Cashier,2020-06-23,69909.13,3d966d93-39ff-4af6-b2ad-22b44421b3ec,waltonjeremiah@example.org,(982)290-7027,Terminated
624f20ba-86aa-4fd8-ab53-fa92baea0c7a,Jeff,Mcdaniel,Stock Clerk,2022-05-31,28468.14,ec036f02-79f6-4091-94ab-31c234f2ff0a,youngdaniel@example.net,+1-717-952-2567x96201,On Leave
2bbc9103-88f4-4130-b791-ab0613b33512,Nathan,Morris,Sales Associate,2023-03-12,65585.38,5a68fa4f-657b-4885-a8b3-dc47dcbf6ff4,chavezcheryl@example.net,001-926-315-2290x480,Terminated
e45e786b-e4da-44f0-998f-41b0141ac95b,Stephen,Powell,Sales Associate,2021-05-10,61378.72,ce9e3c27-51ab-4469-91b4-1ce8713740f4,salazarapril@example.com,540.667.1029x158,Terminated
62df68d4-b31f-4b51-aba4-a67ae3d1f4ae,Ashley,Benson,Stock Clerk,2022-10-31,29251.99,337598ef-2bcd-4f27-b504-bdf9297f4985,zfreeman@example.org,+1-247-533-2696x949,Active
7d070b6d-ebe0-43a8-b8fb-59aa7a2dd14f,Jacob,Byrd,Sales Associate,2022-10-26,98069.18,4be1a8f1-0cbd-4419-b5ee-fac64ac8914b,johnstonandrea@example.org,(891)922-7770x0291,Terminated
2e6f8977-ee4c-44f6-b4a3-4c7265e9b414,Sarah,Nash,Stock Clerk,2022-05-17,29235.89,2d9f31b4-5e30-4d5e-bad5-b0369ffbbaf5,michaelwang@example.com,(427)676-7441x038,On Leave
0ff1b50e-6daf-482a-ac5e-10d28a552f2b,Adam,Schmidt,Cashier,2023-07-16,35830.93,abfc551c-6d7a-4fa3-9830-d388fa04461e,jennifer12@example.com,7742552644,Active
27c672b6-1a6a-4c01-aa2a-ddebde780502,Linda,Dean,Sales Associate,2024-03-17,73100.09,6aba393c-83d6-4206-b532-8297ad2cb402,barberjames@example.com,864-256-2932,On Leave
82c05c67-062c-4663-b1b4-45f911b6dc68,Robert,Jenkins,Stock Clerk,2023-04-29,71353.65,fb4dde8e-69a1-4282-a315-80a290553e46,perrymatthews@example.net,213-647-0148x200,On Leave
c573ea3a-1313-455b-ac52-42991c699ffc,Michael,Terry,Manager,2024-03-02,62186.77,a7b9c1df-d42e-403b-b973-c5fa023a089e,cruzcaleb@example.org,+1-600-911-9483x478,Terminated
8fbdfd54-8ce6-494a-8821-e78afa948742,George,Mendez,Manager,2021-02-10,59301.33,c4bf7a8d-374a-4d99-9394-b5be86571162,michellehensley@example.net,515-551-8139,On Leave
b1a8bdba-31c1-4360-8c63-1a071c4ee5e2,Linda,Vargas,Manager,2022-06-02,33764.93,7196372b-59d9-40e7-9640-1a015265c4cb,tboyd@example.net,4275776866,Active
02cf7188-2b1a-4041-b944-1d8fb01f63e3,Rick,Valenzuela,Manager,2023-03-13,35441.9,6949da2d-e291-4224-b0e7-fff0fd7ba639,mwelch@example.com,+1-748-370-6622x227,Active
005c12e6-2a01-4056-b063-2f93717db4be,Caitlin,Cooper,Sales Associate,2021-09-18,64110.5,420f9a6c-c17f-4654-9c3a-ddd8d11d6254,meganvelazquez@example.org,685.477.8780x602,Active
054990d9-6e2a-44fc-a2a9-44a877674092,Patricia,Mullins,Cashier,2021-06-04,27962.05,eb54c3c2-f9aa-4beb-ae0e-1d0fdba21237,williamjohnson@example.com,686.910.2473x236,On Leave
79ab7711-51ca-4fb3-9f88-ecdc6b82b0ec,Robert,Martin,Manager,2023-05-04,62733.91,b1d387f1-ce81-4df5-906a-72311424b650,cjones@example.net,266.604.9386,On Leave
b987d9cd-3932-4f45-a523-9d9c9cc07c74,Keith,Ashley,Sales Associate,2022-05-20,59584.54,8118bf06-8c38-4d49-a3d2-fe69bdbf4aff,westrada@example.org,(253)862-9014x4625,Terminated
6d0de040-fa54-445a-87d6-af4a87ca2f84,Alyssa,Davidson,Manager,2020-05-21,97629.1,14e95819-ac05-48b0-bd49-7e15d3bad97e,sweeneymelody@example.net,+1-479-312-5236x3546,Terminated
7be7cdaf-5641-47bb-8a6d-6995ff9ef1c9,Eric,Richardson,Stock Clerk,2023-05-04,75653.51,eaadeb16-9702-4c5d-8e01-b541ef29bb2d,cory25@example.org,+1-523-682-8219x8570,Active
ae5b96c3-be3d-48a1-b707-d5addc4b75db,Jessica,Dougherty,Manager,2020-07-21,68236.23,85869363-9c3b-44c8-9a75-ccf4274108b5,hernandezangel@example.org,+1-557-881-9731x4422,Terminated
38d76da2-1f52-4622-8226-0a31638c59ce,Scott,Salas,Manager,2024-06-16,85572.99,00b61868-f8f5-450c-b871-15fd8091bddc,slawrence@example.org,765.560.6375x6513,On Leave
f38906ba-7995-4967-a329-01ddc7d0c558,Matthew,Watson,Stock Clerk,2020-04-05,93267.82,2b1732f6-e870-4c79-8c34-81327427df96,ross47@example.com,614-474-8063x734,On Leave
f2dd9df9-e37a-42b9-9a0e-28310bb5be04,Donna,Sims,Manager,2024-03-20,72874.02,41df9be7-f820-4d50-aa26-7808656619ba,hendersonmark@example.com,001-855-587-9175x6872,On Leave
16bd3a08-f00f-4bcc-a0b5-1669f035ebc6,David,Oconnell,Stock Clerk,2020-03-26,48386.87,0298eff4-dc4b-4163-b664-6a5e4e8d45ee,damonhodges@example.net,+1-222-250-0337x25460,Active
1946df43-3e14-4727-b906-cabaa0dd9d2c,Jasmine,Sellers,Stock Clerk,2023-01-07,57300.73,03239ed3-1930-4113-8820-57b6d6406eda,jameslawrence@example.org,5754285821,On Leave
5804fea9-67b0-4c90-820b-3745c0ac69d5,Charlotte,Logan,Manager,2020-06-28,54879.55,d437a809-1083-4cc7-b5d0-a7176b770fd1,soniabutler@example.net,955.285.8025x1966,Active
263f33a7-c039-425a-a28e-db03d78d3b45,Henry,Zamora,Sales Associate,2023-12-14,75739.15,9592f85e-804e-489e-afac-01da431cdd8d,christopher46@example.com,(669)799-5731x842,On Leave
cca35dc9-2cf8-40c3-ba45-376589bf4d5e,Tyler,Dyer,Stock Clerk,2021-07-25,25828.88,8ffd8345-f062-4b87-9c26-f6d3b4753eeb,atrujillo@example.net,001-834-580-6323x64497,On Leave
ef87c63c-4c6b-49e2-acfa-314116905ac1,Matthew,Brown,Stock Clerk,2024-04-26,99112.03,79b47374-a638-41c1-9195-3b3c71a71529,idelgado@example.net,918-657-9415,Active
4cb2e949-7c52-4c2e-a02b-e6c732eaaa56,Eduardo,Mitchell,Manager,2023-01-24,41054.39,5a038f36-e344-4645-a243-bb26035cb66a,timespinoza@example.org,324.270.8376,Terminated
d9dd9297-ccb2-41a9-85ba-6c3c4a48ee3e,Michael,Harvey,Sales Associate,2024-07-07,57410.21,018d8696-d57b-4c0a-9c4c-524fff3323f6,christine48@example.org,(979)236-1000x7818,Terminated
9ccaa050-1942-4db7-8dfd-64555844c860,Norma,Clark,Stock Clerk,2022-04-12,76982.23,ed579c94-d606-4a44-b6b3-75f91e4bd48b,jonsmith@example.net,(901)386-6676x142,On Leave
3c17a6f8-0485-4672-892f-44f82d2e368f,Rodney,Richardson,Stock Clerk,2020-08-25,25243.06,809348ee-6c66-4b73-aa0f-aff45a043a48,jvaldez@example.com,994-981-6940x8032,Terminated
d71cd1c7-9293-4e40-a794-93d71a46f8ca,Eric,Clarke,Stock Clerk,2023-03-20,43548.17,e35a6065-cdbd-463d-a483-e1fc70e7d37f,juan24@example.com,345.550.8284,Terminated
5b286362-fc37-4ab9-bf4d-8dcec1f4a20d,Joseph,Jackson,Cashier,2022-08-08,25230.93,6b8ae36b-6331-45a3-9241-287f6265c6c2,michael70@example.org,401-973-6760x2804,Terminated
b481ffcc-5965-472f-905d-2137d8c47d41,David,Bean,Sales Associate,2023-03-24,93219.64,83ef258d-3181-4ff6-a996-169dc14ee08e,melendezmatthew@example.com,9695921728,Active
903b7b58-7328-4add-8178-69860163248b,Melissa,Smith,Manager,2021-03-26,33961.34,af74c308-928e-4b46-be2a-be3a1f29fc3a,william16@example.org,001-251-291-9635,Terminated
a4bed7dd-ef03-48f2-bee4-dbe39c703282,Kenneth,Tucker,Sales Associate,2023-03-03,37770.47,c588d71f-ff3a-45c1-b710-5730fe9063d4,john82@example.net,(576)969-2460x76404,Active
af016007-e601-4f29-98f2-5ba0a1f9a097,Douglas,Holmes,Sales Associate,2023-03-22,66883.85,b18af38b-85a3-4b8b-a3c2-cfb454a54421,hicksmary@example.com,719.934.9571x574,Terminated
edfbfc40-84a0-4771-a235-50fea971ee32,Stephanie,Fernandez,Cashier,2022-01-10,36485.4,f83e58ee-b892-4545-a85b-19b583785269,mbecker@example.net,2956991705,On Leave
c351f2e2-7a75-42cb-a758-42f631ebf317,Gregory,Haas,Manager,2024-08-16,96623.03,a606c0a2-cbf1-415b-ab46-3e70f2e44026,leonardlauren@example.com,(597)360-1240x8232,Active
6ea12394-5ea6-4b2f-b0a2-d606904757d5,Christopher,Fox,Stock Clerk,2024-07-13,66220.71,619d46db-ea92-4080-aaf5-671689a4a42c,eelliott@example.org,291.750.9200x190,Terminated
33a54b48-069e-4d91-a5ee-6f4a3246da20,Jessica,Ruiz,Cashier,2020-12-25,95499.87,8ad3a14a-2d24-4eaa-8874-222a31dab2c9,cbentley@example.net,+1-601-666-8744x975,Active
a1b41bd6-c016-4e7a-ad6a-bede9321df03,Katelyn,Hampton,Manager,2023-11-20,64712.03,05594c5d-1099-40c6-88a6-2052b2385597,margaretbrown@example.org,462-962-3114x1058,On Leave
7782e5b9-e9c3-4615-a4f3-a55e7b89c7a0,Roger,Miller,Manager,2020-05-14,31110.91,48b9aa57-b302-459c-a302-a97decd5a9a0,walkersamuel@example.com,8786305081,On Leave
711031df-2a10-4cb8-9a01-b5ccebc21cfd,Kristina,Carter,Sales Associate,2021-09-08,76950.55,4487d0f8-d4e7-4f40-8b92-956b1bd44d7d,deborah38@example.com,471.382.7457,Active
1537d910-a634-4265-a487-2bce26d74adf,Taylor,Calderon,Manager,2020-07-01,86148.29,7a075543-de96-4729-bd65-a4e25f4f50db,xanderson@example.net,411-940-0786x615,Terminated
e29d7703-ce47-4933-ad0a-dbfc189765d8,Phillip,Carson,Sales Associate,2021-12-27,42011.61,8f17db22-8c4c-4b84-956f-f6c728175aca,shirleyanderson@example.net,(738)954-8012,On Leave
50247b65-86bb-4e2c-8419-20d1266bc598,James,Morris,Manager,2020-03-20,56224.43,69a11244-e34d-4622-910c-c020ff9c7818,klevine@example.net,971.900.4857x01313,On Leave
6b0b5736-d7ea-4ebc-879f-3d7d9db9df96,Mark,Munoz,Sales Associate,2023-05-07,85684.49,9d30c906-caa2-4256-ba7c-b0a8f2318531,hannah21@example.net,697-321-2922,Active
b2c35498-d5d8-4689-a105-ef51ba199e1a,Joseph,Weeks,Sales Associate,2020-07-31,47849.4,09ccfd0b-8b8a-48d0-bd28-a14dc1ae14ff,hdodson@example.com,+1-419-903-7215x469,On Leave
d8a2b5c4-2876-4e56-9dc5-db9a218977c5,Shawn,Johnson,Sales Associate,2022-06-23,33449.13,0e60e959-d6c5-46f9-ae24-a7be539e28de,jake18@example.net,418-854-5528x9221,On Leave
8dc913ec-03fa-4152-b47e-ea477fb6dfd7,Julie,Morgan,Sales Associate,2020-03-11,31519.31,1ea9c5ab-bb32-466b-834a-042c45ac4b9b,jacobjohnson@example.net,(408)680-3387x18142,Terminated
863bb38c-8224-4108-9ced-2d3932f6e46f,Nicole,Roberson,Sales Associate,2022-09-04,90582.34,3745fe5b-d75b-47f4-8b38-4bce50c5fbdd,charlesgilbert@example.net,(821)527-7628,Terminated
a50ab710-ef62-448d-8502-aa64b523ba54,Margaret,Jefferson,Cashier,2021-03-06,99101.19,7b5e83dc-8df9-44d8-b4ce-c98a5e09620a,bruce78@example.com,9037111857,On Leave
8b62f305-3850-470e-ae38-7f2587f92b73,Kelly,Francis,Stock Clerk,2022-12-29,27042.02,b3db9730-370d-4f33-b4a8-a7abfe8f809f,gina60@example.com,(958)486-7981x3793,Terminated
32750099-5734-4cea-bd37-285c02a79d17,Jade,Stewart,Sales Associate,2020-07-05,67774.06,8b5c1c8d-c7c3-4537-a052-a5cbc51f45df,conradbelinda@example.net,958.887.2620,On Leave
e60d7a69-74c0-488c-8a88-cb53f4b18e6f,Sharon,Turner,Cashier,2024-05-21,72730.99,3a9d46cf-73cf-4600-867f-8997fc3e889e,ricky52@example.org,267.207.6695x553,On Leave
96d65a92-48de-439a-af6d-1aa295b59343,Stacey,Beck,Stock Clerk,2020-01-26,25324.39,2523febc-c0e2-4418-ad73-2abe6dc81ceb,albert99@example.org,5359372631,Active
67efff22-e8b2-4540-b4e8-6b3cd96310eb,Daniel,White,Stock Clerk,2022-08-07,27650.89,5227195f-11ca-4846-8d79-7162278086ad,jamiegarrett@example.net,(730)554-0702,Active
64a7ebaf-75b5-4c43-a016-087dc1e37ef9,Matthew,Sherman,Stock Clerk,2020-09-29,40055.69,f6072fe1-5502-4ef8-8a7b-309dd7b5196a,jacobgarcia@example.net,001-764-257-6944,Active
97b3d021-01e6-4c49-baee-462c2f4120ec,Tamara,Bates,Manager,2023-12-13,83844.32,175bf866-c3d4-4c3c-92a3-efbd6f3c0c18,ljenkins@example.org,+1-664-843-1737x1549,Active
20edbdbf-1d04-48e2-94c1-4dce5a32eb97,Melissa,Blackwell,Manager,2020-02-26,35932.15,dd5498f0-35a5-4af2-a029-0966b221df5a,elizabeth13@example.net,448.952.1129x7060,Terminated
7f956b09-e248-4fed-88ff-34bb756b4a17,Janice,Taylor,Manager,2023-03-18,35878.74,7e255d3d-84d8-48be-880a-bac193649089,vjoseph@example.net,001-788-547-3313x02094,Terminated
1a8d014f-49d7-4e25-8978-02652c372773,Jennifer,Werner,Manager,2020-05-11,33985.26,96ebbd6e-3365-4950-b51d-d2d5c824cd64,martinezjesus@example.org,(701)428-7363x80770,Terminated
4bbce0d7-0630-48c0-b210-cb4613b1913f,Melissa,Swanson,Sales Associate,2021-06-06,58652.92,9592f85e-804e-489e-afac-01da431cdd8d,ydavis@example.com,+1-335-379-1482x0816,On Leave
1b888962-e1f7-48fb-b537-baa5adbcfbe5,Carl,Mathews,Manager,2024-07-12,81685.0,d8909ac3-3346-4376-b5f2-a0c70878c06d,rickysmith@example.com,549-488-6977,Terminated
426027fa-e907-4c8c-bc48-0ce3726b7575,Lori,Carr,Cashier,2021-12-14,60551.43,58a2e753-fb5f-42f8-b11a-fa5fc39ab964,jocelyncolon@example.org,+1-930-695-8423x5574,On Leave
a5c5dcad-804e-4c6f-b40f-30383d8e4309,Steven,Lewis,Cashier,2021-03-03,77644.84,454c4770-0d0d-4a64-95e8-7b9ab2670204,grossevan@example.org,339.328.0604x31283,Active
78ab26c0-78e3-4948-8b8f-3b3228762967,Richard,Hartman,Manager,2021-03-10,61415.06,b318d483-55f3-4064-989a-c8e1176780e0,robertsmatthew@example.net,001-776-523-6507x66947,Terminated
b0e8a86d-096d-401a-b24f-8bb2c1981da9,Jeffery,Thompson,Manager,2023-10-02,66001.83,b7dd3184-b62b-4083-ac1c-fb23a26ab2c7,elizabeth20@example.net,876.397.2433,Terminated
d2952d40-418e-44ae-8b08-d93c95ffcd50,Jennifer,Stanley,Manager,2022-12-17,71676.23,c59cf52c-ff30-4bdf-8379-34b633582e47,fwebb@example.net,338.430.3936,Active
e9f99e2b-02a6-4526-a5da-27d8eedc37a2,Kenneth,Murphy,Stock Clerk,2022-03-28,26558.98,5600c73c-4d7c-4fa1-8091-573cb0a20fee,zvillegas@example.net,+1-479-311-2722x6945,Terminated
5bf7bc97-f833-4354-9624-23d278f8a03a,Crystal,Schultz,Stock Clerk,2022-06-01,50112.62,ffa94bca-15bb-4512-803c-143b4192b6fa,jeffreyvelasquez@example.net,5737064185,Terminated
e2372125-844f-4518-8dc6-183668d7d374,Shannon,Davila,Cashier,2023-01-26,78622.21,58092bef-00a0-4cb7-8ce7-1a2d69e0fbe3,obrienjustin@example.org,762.494.9074x58863,Terminated
318b1e56-657a-4ee6-bace-35d5aa159022,Rhonda,Tapia,Sales Associate,2024-01-17,27912.83,9fbb18f6-9ed7-42c0-9960-cac8b6bf872d,kcooper@example.org,760-568-7178,Terminated
07ae9ae6-5a29-4d4f-838d-27bf36afe364,Ryan,Nelson,Cashier,2022-05-18,60662.79,68271b12-c516-457c-9f6c-41df56038e1e,robert84@example.net,430.254.9208x03723,Terminated
2c1317f6-d90c-4ae0-9ad1-74507ed84ecf,Lawrence,Daniel,Stock Clerk,2023-05-10,63355.13,6339239c-6c5d-4d43-b59f-9b7f0bfc2265,brownjenna@example.com,001-864-810-4317x666,On Leave
f581fa63-5926-44df-b5a4-f8376254f6a1,Sarah,Frey,Manager,2023-07-23,68931.62,01ce2d9f-67c9-44d3-a7ac-54441dc950f8,stevensonrenee@example.net,8683175223,Terminated
c532dfbd-7853-421f-ac28-78ad1234c65e,Jonathon,Smith,Manager,2020-12-17,33452.35,3522afab-1799-428d-aa85-8e53de081cb9,timothy70@example.org,+1-454-249-8736x676,Active
89209684-4d10-4b04-9ac5-2395cc890e78,Christine,Anderson,Sales Associate,2024-08-11,72927.63,49ff8d61-6462-480a-9569-0ca37c74c163,jennifer09@example.com,001-903-744-6264x609,Terminated
b4308687-5ccf-42f8-b6db-5c3b53982d77,Jeremiah,Lopez,Sales Associate,2022-10-27,90724.19,c8fc28c8-ce25-48e3-9be8-3446b582d2a3,amy12@example.org,(629)493-0155,Terminated
cfc6d671-d93d-4f9d-ac81-123dd073e248,Carlos,Trujillo,Cashier,2020-03-26,95490.72,ff7f266e-abac-4142-92c5-1d4c3c35b35d,goodwindakota@example.net,458-818-2684x887,On Leave
4f7e4c67-a426-4205-93ee-ab5c1be0d23c,Daniel,Douglas,Cashier,2022-04-11,25417.67,79b22b85-760e-4cc0-85c9-6d0814f3faa5,angelabrown@example.com,258-250-1816x9944,Terminated
bbfaef68-5e30-45c1-b6be-6cc93f9f7f96,Michael,Travis,Stock Clerk,2022-06-09,85501.69,675275c7-1025-41be-9b60-d13434111e87,meyerchristopher@example.net,878-969-9035x192,Terminated
22c014c2-0169-43e0-8a6f-ce60f54659d9,Morgan,Romero,Manager,2021-03-26,69826.03,2f95453f-90d2-4543-b352-6ff49b64397c,mariareynolds@example.com,+1-245-465-9827x24488,On Leave
0d8e97da-0cd5-4374-9448-f68c4804872a,Shelby,Francis,Stock Clerk,2023-09-09,58762.72,81d295b3-db61-48e9-b226-1904e080a8eb,lgordon@example.net,300.684.4830,On Leave
4664bbbb-67b2-4eca-a75d-94d358a2e16a,Gregory,Smith,Stock Clerk,2024-02-16,88971.04,76ab6a80-8765-42a7-8a27-68a455523987,leonardolivia@example.com,001-720-604-4272x5883,Active
ea67e2f5-e5f5-4f16-90ee-23d666e68e93,Janet,Shaw,Manager,2023-03-30,49285.36,f01c06de-b94f-49ad-a22c-f6519d0c3121,jerry05@example.com,677.301.3687x03634,On Leave
eb035be6-1b69-4e78-8a2a-2cb80bdbd08f,David,Miller,Sales Associate,2024-02-10,74762.47,ca66978e-c82f-48da-acc5-d128fe23fcda,dgarcia@example.com,740.868.9709x00567,On Leave
68299354-b362-4ad2-b4f8-af6c4b463db2,Brandon,Parker,Manager,2022-02-15,71381.53,caadaafa-16a9-4eac-9bc3-67fa30c76004,chanstephanie@example.com,665.832.7690x5059,Terminated
82559585-8d7d-43aa-bf53-0ffa7d3211e7,Abigail,Vargas,Manager,2021-09-29,67247.28,79034789-3de4-44df-b99e-f0298ec8f740,thompsonangela@example.org,349.755.1978x06898,Active
8f3c9a85-38b9-4ef8-bb2d-f146d2f86ddc,Isaac,Woods,Manager,2020-10-27,38800.02,675275c7-1025-41be-9b60-d13434111e87,bpeterson@example.com,+1-345-949-3322,Active
f722f574-f1f8-4d37-baa1-a25076ea4184,Paula,Perez,Cashier,2021-12-12,69089.53,d6fc2e27-1ed2-48f4-aa24-ad72dc7339e1,choilisa@example.com,001-255-971-7843x005,Active
e6d6ff40-fff0-47e3-8da9-49beeb123044,Zachary,Todd,Manager,2024-08-15,47289.82,96ee992d-ee0e-4b0d-8b34-944212d37d45,vallison@example.org,563.434.6834,On Leave
460b7038-1285-40c6-a476-69cbc47df035,Daniel,Esparza,Manager,2024-04-18,27740.07,29e3036a-4bcb-4765-98ca-86cd757f1f2f,ryanbrock@example.com,491-682-6197,Active
3134ab77-fdff-4739-af90-247d5cd3472b,George,Howard,Cashier,2023-06-15,48964.5,7bb07d2f-89b6-440e-ba0d-869e2daa677f,martinezgregory@example.com,208.879.8158x4547,On Leave
1ead7e8f-bae1-4a59-b2e1-bd9291cfcdc8,Michelle,Hernandez,Manager,2020-06-26,68423.67,3c91bab4-dcb5-4867-81e3-f219c8cec8c7,harrisonkristin@example.com,8564575622,Terminated
db346570-0e9a-4818-8872-c85e19a83fa1,Kathleen,Fisher,Sales Associate,2023-07-28,67199.41,6b9fa173-004a-4fe4-83c7-58f001b3e582,david03@example.com,+1-257-828-3831x54873,On Leave
9573a25d-a42a-4a04-84ce-a26a1cbd4bbd,Todd,Alvarez,Cashier,2023-10-01,58287.51,a1e1ae47-d8c5-4833-8f26-c35328f9c530,parsonsmichelle@example.net,(997)828-8280,On Leave
26c7b7e8-b790-41d8-b251-bf2676991a58,Ronald,Lee,Manager,2020-10-29,27307.06,1f41534d-5027-466e-9daf-870433029fe7,daniellehatfield@example.com,(768)380-5536,Active
b2ecbb0a-8776-4455-a97b-792c30a0e1f8,Lisa,Rose,Manager,2023-01-20,97785.25,d4f57c4c-11c3-407d-bce2-61ed5f0c947e,karenwilliams@example.net,963-902-6370x426,On Leave
5988b156-87ea-47e3-8d6d-ea30afaf064e,Sherry,Wilcox,Sales Associate,2022-08-26,69562.76,b7a4cde5-a55c-4666-b765-c53e02492f8c,buckleymatthew@example.net,3106412886,Terminated
fe7520ac-d195-4214-ba4f-e8cda41758e7,Randy,Pearson,Manager,2022-02-16,82733.99,21cd6a9b-b64d-4589-a6ff-86a374310215,anthony56@example.com,507-382-0159,Active
e67ad234-7d7e-452f-9433-f824744c0810,Anna,Espinoza,Stock Clerk,2023-10-03,66575.76,2925e1a8-fe84-4120-becb-514a98a2c7d2,marie56@example.net,+1-682-859-4626x12326,Active
7644a28c-9fc7-4ab2-85f9-a7c0c46b033e,Adrian,Wilson,Cashier,2023-06-11,39242.98,56e3c0d0-5e64-4c86-9068-a03fdb349a29,kelseysteele@example.org,9579961150,Active
2f9c58d8-e06b-428c-8c8b-a14674e1bdfc,Natalie,Norris,Manager,2024-03-09,60531.82,3f5ef680-1546-4fd6-a88b-2f691a3984b7,navarromonica@example.net,524-332-1328,On Leave
342da5aa-6f5a-431f-9c43-f029dd7a4abe,Christopher,Blake,Stock Clerk,2022-12-11,87139.62,579c24ca-9fd1-4670-9d86-1c4091508b96,sherry87@example.com,001-625-269-8626,On Leave
0874346c-9854-4ddb-b91d-96c1b5829f96,Brandon,Pearson,Cashier,2023-11-30,79073.89,6b4f9f47-d444-44bd-8c0e-f402d026a899,ahill@example.net,001-663-809-0005x252,Terminated
dbf865dc-b49e-4f72-b4ac-b79e21c979d2,Laura,Wilson,Stock Clerk,2022-08-25,49826.94,e60ad85c-2f3c-4b6d-9498-20ba673a9dbc,henrymiddleton@example.com,(787)641-9297,Terminated
0a88abed-15ae-4243-9344-68b70bf810b0,Joy,Reyes,Manager,2021-06-08,37983.23,9c127648-1b6f-4eb8-98b9-475e6238b036,fwhite@example.org,864-937-2960x8302,Terminated
f38726c2-b068-40a6-a65f-9ecacbc7e316,Mark,Adams,Cashier,2024-01-01,49339.84,f9b14708-ea00-46b7-a2b5-902743b47b6a,jacobturner@example.org,991.762.9246x540,Active
5d08d6e8-ab49-402d-83c2-df9a032b1b2f,Charlene,Porter,Cashier,2020-07-27,31099.48,ff76de4e-befc-4ff5-a56e-18e46a5f7bf3,ahall@example.org,+1-313-402-5957x057,Terminated
2eaf2fd3-2492-4f62-b014-35c31d84bd8c,Daniel,Orr,Stock Clerk,2024-07-02,39039.85,65e9da5b-4a77-4e23-bf0b-94809db29e6c,moorecharlene@example.net,+1-695-823-8997x4839,On Leave
