customer_id,first_name,last_name,email,phone_number,registration_date,loyalty_program_status,date_of_birth,gender,membership_level,preferred_contact_method
d4a5e927-577f-483c-811d-151596f93324,Andrea,Powell,mia89@example.com,8213670549,2023-08-11,None,1994-07-21,Male,Silver,Email
e529156c-a857-4ed7-9c07-c4cce6b5959a,Michael,Merritt,larsenjack@example.net,+1-894-953-3376x501,2020-02-13,Silver,1970-03-06,Female,Gold,Email
63e70639-4624-44b2-8b57-7d8b6d761b8b,Joseph,Walker,justin56@example.com,(703)867-9892x215,2020-02-15,Silver,1982-02-10,Male,Gold,Email
3016d3cd-6224-4054-8a22-acfc2a8b1de5,Derek,Mason,ballardandrew@example.org,(496)241-8101x072,2020-10-10,Silver,1961-03-29,Male,Platinum,Phone
5782aff5-de02-40ab-bea1-0e3f9e94c474,Paula,Jones,kellyeric@example.net,901-774-8184x1513,2020-08-28,Bronze,1974-08-22,Female,Bronze,Email
1c1683be-3690-469c-81dc-fce8468f3d5f,Trevor,Smith,tammiebell@example.org,428.529.8472x160,2020-12-18,None,1962-08-21,Male,Gold,SMS
05ddd195-8502-40d4-be92-6935cd7175fc,Jill,Horne,alexandra58@example.com,(300)234-7093x2296,2024-06-19,None,1990-03-14,Male,Bronze,Email
8ae4334c-65d8-4093-9f56-d9ddc316e333,Courtney,Elliott,summerskyle@example.net,6574495379,2023-09-19,Bronze,1972-08-02,Female,Gold,Email
db4d2ac6-538f-4819-ab8f-a9f8f3327239,Christopher,Cross,briansingh@example.org,725-745-5271,2021-04-17,Gold,2004-04-28,Female,Bronze,Email
78b6c5c7-35c0-45a1-affb-1cf7d93b1ee1,Joseph,Rosales,hendersondebbie@example.org,808-403-6463x1749,2024-06-20,Bronze,1968-11-25,Male,Platinum,Email
15cef555-7aec-43fe-a7e0-6a7a1552c38d,Jill,Bennett,jennifer06@example.com,3302056240,2022-05-26,None,1979-12-09,Female,Gold,Email
2a5bac77-59a0-4573-a5e3-dad047d93cfe,Ashley,Lowe,jenniferdouglas@example.com,001-792-428-1005x12325,2021-01-24,Bronze,1962-01-29,Female,Silver,Phone
f0713e2c-4265-46c9-9853-937b97a2095c,Alan,Reynolds,yvette40@example.org,+1-529-931-7936,2024-03-31,Bronze,1968-02-12,Male,Silver,Email
ef951fb4-b502-4a2b-9592-0a69121948bf,Joshua,Sweeney,katiejuarez@example.com,+1-878-572-1594x8802,2021-11-30,Silver,1992-01-03,Female,Silver,Phone
7ea2e83f-1e89-4804-a80b-427414e87388,James,Booth,foliver@example.org,001-892-666-4760x0044,2021-08-18,Silver,1966-08-06,Female,Platinum,Email
f1267dd8-afcb-4e64-8c31-f7b50d85d97f,John,Peterson,dbarnes@example.org,+1-911-411-5823x421,2020-10-08,Silver,1946-12-29,Male,Bronze,Phone
279e6771-d470-4b72-b077-e2466e6638e9,Benjamin,Cortez,william44@example.org,625.626.6949x82993,2020-01-05,None,1959-03-20,Female,Bronze,Email
341b78ce-3234-4ce7-b772-a39da10646db,Lisa,Espinoza,tony74@example.net,(779)358-3724,2020-07-20,Bronze,1991-10-17,Male,Platinum,SMS
cc441ac9-0a95-4518-926c-9e170df3654c,Mark,Schultz,velezjames@example.net,330-275-4248x3029,2021-01-08,Bronze,1972-10-12,Male,Gold,Phone
62a2645e-e561-47b3-afce-df5af4540b6f,John,Bridges,vanessascott@example.net,(692)941-8209,2023-05-30,Silver,1958-10-21,Male,Silver,Email
5290a979-c988-44ed-8aa3-31f5fdc8f164,Jesus,Garcia,bwright@example.net,2262593803,2021-12-31,Bronze,1964-09-15,Male,Silver,Email
dff1aa36-82ab-48e4-b2b1-2a79ff876067,Matthew,Martinez,hollowaylisa@example.org,687-301-6157,2020-11-11,Gold,1982-05-14,Female,Silver,Email
5449554b-b70d-4bd6-8d85-ea07c4e74432,Aaron,Vazquez,kevinturner@example.net,+1-688-340-2887x6291,2020-05-12,Bronze,1970-07-22,Male,Bronze,SMS
7c75d7bf-7734-4a22-8d07-36267d6dab81,Debra,Lewis,diana85@example.net,922-330-5876x526,2022-03-24,Silver,1954-01-05,Male,Platinum,SMS
1ba8b190-2b9e-4812-8bc1-c55bff61f5a6,Catherine,Taylor,bbest@example.net,7242817255,2020-12-02,Silver,1981-11-01,Female,Platinum,Email
a0fdbef6-2946-4b4a-876a-884c094cffe6,Kyle,Soto,amontes@example.com,585.923.2378x752,2022-10-25,Silver,1974-10-30,Female,Gold,SMS
163e9c88-cd15-448b-875e-42f583e88392,Mark,Carlson,douglascruz@example.org,+1-390-249-3537x573,2022-07-07,Gold,2004-05-05,Female,Bronze,Phone
f788c43b-1490-4c64-b2b2-027571312e75,Paula,Berry,brendan20@example.org,214.311.0849,2022-05-31,Gold,1960-10-24,Female,Platinum,Phone
63a0c10a-f22a-441a-a7c6-d40003b56da2,Robert,Parker,thomascory@example.net,498.815.8024,2023-01-12,Bronze,1951-05-07,Female,Silver,Phone
35d18c4e-1b03-48ec-b29e-e5acd8896459,Susan,Goodwin,jane82@example.net,001-691-336-1238,2024-03-29,Silver,1982-03-10,Male,Platinum,SMS
57c0a708-ea4a-4e4d-abfb-fbb32ea43f4d,Stephanie,Mayo,eric16@example.net,001-936-998-3239x67916,2024-08-21,Bronze,2004-08-10,Male,Platinum,SMS
cd1ac545-0a38-45c9-b9d4-9e41321508bf,Tracy,Mitchell,jessicalong@example.org,799-301-8958x16023,2020-09-07,Bronze,2001-11-25,Male,Platinum,Phone
2dbb161f-4183-433b-84d3-f9fe79595763,Lawrence,Martinez,iholt@example.com,9925521768,2022-03-26,Gold,1989-04-28,Male,Platinum,SMS
5feb4599-d145-4dd8-9abb-2c39881f3aba,Natalie,Murray,davisbrent@example.com,8349470964,2022-06-06,Gold,1955-03-01,Male,Platinum,SMS
41b27e4f-0113-4124-aa49-f7e009f2a026,Juan,Ortiz,tiffany88@example.org,(682)283-2734x63240,2020-10-16,Gold,1986-03-21,Male,Bronze,SMS
1f36b391-97e2-4c21-93c2-496ee5801142,Joshua,Mullins,raymondrussell@example.org,001-402-385-3869x3674,2023-06-03,Gold,2004-06-15,Female,Bronze,Phone
36df36fa-1563-4713-ae51-7bbcce5db5f5,John,Walker,qbranch@example.net,(733)236-3752,2021-09-30,Gold,1997-01-20,Male,Silver,Phone
4637dc98-c1ab-405e-8414-57c3de1e3f3a,April,Howard,jamesrojas@example.org,482-720-9790,2020-01-16,Silver,1995-07-11,Male,Platinum,Phone
62f70e45-557a-469b-8ce1-e2cfbb402af7,Samantha,Velasquez,omiller@example.net,(887)818-7625x142,2024-02-19,None,1957-12-07,Male,Gold,Phone
c3941527-298a-427a-ac97-94d4735b92d6,Kathryn,Evans,joshua38@example.com,(821)246-8564x0788,2021-08-12,Gold,1972-04-03,Male,Bronze,SMS
7f9e4656-fd4e-472f-bc67-8f459c78e704,Kirk,Wilson,mcbridejames@example.org,+1-366-930-9831x99836,2021-01-17,Silver,1998-11-03,Female,Platinum,Email
f8077902-1f8b-46da-9871-26f49fc6c9c7,Cameron,Coleman,lray@example.net,855.203.5109,2024-07-21,None,1982-02-05,Male,Silver,Email
6d48805b-a67e-44c1-a682-aa59ac16de5c,Lauren,Cruz,ktaylor@example.com,+1-425-401-4902x0640,2021-12-06,None,1994-08-24,Male,Bronze,Phone
eb314644-aff8-46da-87b0-0bc2066890cc,Duane,Campbell,collinswalter@example.org,001-479-436-1100x7340,2023-05-15,Bronze,1953-04-15,Female,Gold,Phone
2c17838e-ae13-477d-838c-c6e34a0cb94d,Justin,Tran,cranedeborah@example.net,+1-389-469-1027x845,2024-03-02,None,1982-01-17,Female,Platinum,SMS
f30431ab-79b8-4d95-96d6-214a31faf55a,Patricia,Myers,mccarthylouis@example.org,001-959-398-5763x46392,2024-04-01,Bronze,1974-01-11,Female,Gold,SMS
362bffab-059b-4dd2-a9ac-213bd979419d,Joseph,Wilson,byrdstephanie@example.com,+1-942-209-3422x2512,2020-07-28,Silver,1947-03-17,Female,Platinum,Phone
2227b937-c9bc-4b16-a705-4b7590c1ec73,Jessica,Henderson,tamaracombs@example.net,+1-730-547-2229x6274,2021-03-28,None,1996-12-24,Female,Gold,Phone
f35dba65-0020-4ce1-84cc-ffc5680212ea,Jonathan,Spencer,lwolf@example.net,738-405-9444x6753,2023-09-30,Bronze,1950-09-15,Female,Bronze,Email
128ccc76-4004-4aec-a385-2b011b36887d,Shannon,Drake,justinguzman@example.net,445-370-6607,2024-08-11,Gold,1960-06-06,Male,Platinum,SMS
4b153a42-f8e6-4bda-8089-a5c884b758aa,Danielle,Simmons,ubrown@example.org,445.563.0293,2024-03-20,Silver,1947-08-11,Female,Bronze,Email
e852e5e9-79cf-4fce-8e31-76c83b16f812,Jose,Klein,hortontina@example.org,+1-397-353-7030,2021-09-30,None,1968-09-08,Female,Bronze,Email
f96b7510-9ccc-4ddd-8e6a-8df7fdcf1d8c,Brian,Mays,smithashley@example.net,648.610.1509x3477,2023-11-28,Gold,1961-10-01,Female,Gold,Email
33ef7746-83fd-4d82-a293-80c637e260c3,Diana,Robinson,qobrien@example.com,7142805586,2021-05-12,None,1997-02-05,Female,Platinum,Email
5c44059e-74ef-431a-9a32-9c60cdba575f,Ellen,Griffin,michael50@example.com,001-699-216-8533x89549,2022-09-22,Bronze,1996-07-14,Male,Silver,SMS
da0cb4f3-ccae-4e38-9702-78c4df9076a7,Eric,Meyers,kathleen27@example.com,+1-837-771-8872x017,2024-03-08,Bronze,1998-12-19,Male,Silver,Email
8d0417a0-a736-49c5-bf62-90bca72d2a07,Zachary,Dawson,melissacontreras@example.com,(725)636-8280,2024-05-02,Gold,1991-03-20,Female,Silver,Email
d5368b18-c350-4e3b-be7d-f15af274b2c3,Diana,Francis,mollywilson@example.org,427.463.7482x174,2024-08-14,None,1980-04-30,Female,Silver,Phone
1d6bea2f-5c27-48ca-b4cd-2ff145aa7937,Peter,Mckenzie,darlenediaz@example.com,981-811-4141x0135,2020-09-26,None,1969-12-04,Male,Bronze,Phone
3cb9004d-f313-4c4c-b9d8-ec0a0180ae01,Melanie,Tyler,trevorhart@example.com,855-601-7157x7134,2024-05-16,None,1950-11-28,Female,Bronze,Email
46dce1a5-883b-4196-ab45-e2aebc9788d9,Andrew,Donovan,moorenicole@example.org,202-706-7054,2022-03-01,Gold,1950-02-01,Male,Silver,Email
81a6c314-7fd0-45e5-be7a-a3e1d94599e9,Thomas,Campbell,howellsabrina@example.org,001-527-312-6302x0217,2020-01-17,Gold,1979-02-16,Male,Platinum,Phone
2ee157b4-919b-4a98-8f2c-3752694ba252,Molly,Johnson,kennedyjane@example.org,001-772-908-1985x88268,2023-07-13,Gold,1946-01-24,Female,Silver,Email
71153e94-3fea-42c8-8d54-84e58f133d62,Michael,Robinson,ashleycastro@example.org,001-435-463-8286x61046,2021-07-07,Silver,1960-05-09,Male,Gold,SMS
1e5c411b-7237-43de-b2e6-eb87016f3dc4,Nicole,Austin,blackmichelle@example.com,707.379.2774x8944,2022-05-28,Silver,1960-08-15,Female,Platinum,Email
97eb7c9b-965e-4b30-8681-a2605bce680f,Clinton,Wade,gbrown@example.net,(333)342-9264x98369,2023-03-09,Gold,1995-09-03,Female,Gold,Email
9c52ff07-77e3-4e90-8990-0b27a3c8f336,Alison,Charles,rodriguezaaron@example.net,886.468.0062x5812,2021-07-01,Silver,1986-06-25,Female,Platinum,Email
c2241d09-8c7a-4764-8dc5-eba0978389ba,Emily,Fitzgerald,davidryan@example.org,(408)242-1470x0393,2021-06-26,Gold,1975-04-16,Female,Bronze,Email
3ee5dcbb-257c-401c-83e7-a2ea3c637610,Angela,Wilson,pageanthony@example.net,(497)974-7666x5233,2020-11-20,Silver,1975-06-24,Male,Platinum,SMS
04182fdc-ffe6-4e88-8f36-3ac73886dc56,Kyle,Kaufman,hawkinsdebra@example.com,820-758-3810x8184,2020-11-02,None,2004-04-02,Male,Platinum,Phone
14e42f86-e564-4b06-b0df-2b54bfdbc66d,Robert,Ashley,jacob78@example.net,308.937.7245x937,2021-06-18,Bronze,1953-06-24,Male,Silver,Phone
8c4cf9cb-3101-4dc0-ab06-fad0fac69183,Wesley,Warren,bryan36@example.net,(643)218-3926x7131,2023-07-09,Silver,1964-10-31,Male,Gold,Email
d2bc70d8-63d3-4c92-85cb-813db75ce3e0,Jonathan,Lang,wesley73@example.com,001-264-982-0979x670,2022-10-30,Bronze,1992-02-14,Male,Platinum,Phone
912a2ca5-6213-4cdb-acc9-702ff4a5c60f,Nicole,Walker,owallace@example.com,+1-855-708-2064x819,2023-09-26,Gold,1988-04-28,Female,Bronze,SMS
fbc5630f-9c54-4543-9bb5-83c63a9f5ade,Ryan,Blair,qscott@example.org,(828)963-0949x6937,2021-09-18,Bronze,1955-08-28,Female,Platinum,Phone
31fccc71-3ad4-45b8-9584-79b1001a2eb7,Brandon,Fuentes,qkerr@example.org,001-746-933-2491x5436,2021-06-22,None,1946-10-17,Female,Platinum,Phone
df768659-9273-4325-9514-07372eceeca3,Adam,Patterson,simpsonian@example.com,884.963.3003x02239,2023-02-03,None,1981-09-08,Female,Platinum,Phone
a6fe7011-e6e4-4030-ae0c-b954dff014fe,Lori,Duarte,smithlindsey@example.net,389.288.5405x8298,2024-08-31,Gold,1972-11-02,Male,Silver,SMS
54993672-b218-4598-b327-04b1d9ef69c6,Lisa,Arnold,robertbrown@example.com,280.391.0451x086,2023-12-30,Bronze,2006-01-04,Male,Platinum,Email
038f033e-1e73-4a81-a3dd-3de1e3b15ac7,Derek,Fleming,phillip58@example.com,+1-597-547-3468x847,2021-12-16,Silver,1998-06-06,Male,Gold,Phone
1743bf15-7e9e-4cfd-aab3-8dc66f3f1c7c,Darlene,Garcia,martinkaren@example.org,+1-213-742-9462x75960,2022-08-03,Bronze,1986-11-21,Female,Platinum,Email
c8e146a9-cce3-4ae5-8573-93b2357ba645,Austin,Morris,brandonbenson@example.com,(250)830-7254x4140,2023-12-18,Gold,2002-06-29,Male,Silver,Phone
597bbbdf-2bc8-4baa-a27a-3f60093d551e,Johnny,Brown,phillipcampbell@example.com,(560)587-9252,2021-02-21,None,1971-04-07,Female,Gold,Email
796b3c69-36e6-4bae-bffb-faa391da92d0,David,Johnson,fischerlauren@example.com,533.509.5736x99645,2021-06-19,None,1999-07-25,Male,Platinum,Email
e38732e2-bfe7-4f62-a4c1-4fdce00785e3,Danielle,Cooley,stevendavis@example.com,544-621-7100,2024-07-13,None,1989-03-24,Male,Gold,Email
f1bea4ee-1cc0-48dc-8dee-2d053226e515,Virginia,Cruz,wmartin@example.com,627-741-3037x2780,2022-12-06,None,1949-06-29,Male,Platinum,Email
cf031e82-2383-42a1-a769-43a23083730d,Joshua,Baker,reynoldsnatalie@example.org,001-910-469-7314,2020-05-27,Bronze,1975-08-23,Male,Bronze,Phone
2c1721c7-30b9-4740-9ee9-5440242e7595,Candice,Richard,paul30@example.net,(479)677-4408,2020-06-01,Bronze,1997-03-17,Male,Silver,Phone
9007129a-3514-4cec-ac45-32a59a11fc2b,Roger,Erickson,morgan72@example.org,001-678-404-1499x98913,2021-06-27,None,1993-11-12,Female,Platinum,SMS
9eda7848-0140-426f-ba1e-fdf6fedead64,Judy,Scott,srivera@example.net,(305)296-4661x106,2021-12-19,Gold,1979-09-20,Male,Bronze,Email
b977bca7-2326-4f67-a0d7-8630392c8c0e,Christopher,Benjamin,christopher18@example.com,4086495579,2023-07-13,None,1955-01-14,Male,Silver,Phone
2ef58860-0f96-4a46-b340-30de01be6292,Isabella,Brown,albert05@example.com,(895)527-9470,2021-05-07,None,1972-04-07,Female,Silver,Email
f3992fc7-add7-4952-88f0-402ee671249f,Eddie,Snow,clopez@example.com,260.773.7906x4035,2023-12-17,Gold,1959-07-07,Female,Gold,Phone
0a186354-0861-48a9-9841-03a134950a99,David,Turner,twoods@example.org,418.415.2754,2021-12-25,None,2004-01-31,Female,Gold,Email
03f2c16c-8a7f-4557-b89e-c13be4a509a5,Brandon,Brown,shelbymcconnell@example.com,001-999-845-2087x7694,2020-05-08,None,1999-06-18,Female,Silver,Email
d1a613ad-616d-4843-9d0f-d0f7c9f42aaa,Ronald,Wagner,jturner@example.org,001-453-973-1437x807,2022-08-30,None,1985-04-24,Male,Platinum,Email
d59dc717-3512-46ae-91c7-095d00d7cfd2,Nicole,Grant,sarah59@example.org,(425)304-6036,2024-07-31,None,1994-11-07,Female,Bronze,SMS
5b252ba1-6c4f-45b0-b54d-bf34028d3d8a,Taylor,Jones,aprilgarcia@example.net,383-740-6832,2020-05-01,Bronze,2000-04-23,Female,Silver,Phone
fd810e88-ac78-4c76-a2c1-b736a7e6b33d,Angela,Richards,jasonsantana@example.org,597-398-1054x762,2023-05-17,Gold,1975-08-02,Male,Bronze,Phone
6d48a375-259c-4f65-9094-0c1517dc214b,Chad,Mendez,terrylauren@example.org,442-638-1889x1156,2024-08-21,None,1951-06-08,Male,Bronze,Email
1452bfa9-e7cc-408d-ab8e-a1b8db5f4d39,Evelyn,Rodriguez,laurencross@example.net,(839)551-2013,2022-07-31,Gold,1974-02-17,Female,Bronze,Email
2cdb6a74-9e46-4bfa-96f5-1b6d5f0303c0,Emily,Morales,daniel58@example.org,001-953-886-0939x59674,2020-04-14,Gold,1976-06-15,Male,Platinum,Phone
08d0f3a4-1df6-4595-ac02-12fc525eb739,Steven,Mccoy,donnaanthony@example.net,(655)964-2472x43047,2024-08-20,Bronze,1983-10-29,Female,Silver,SMS
f05bcd81-4f14-45a4-a1ab-b457a7abc819,Robert,Williams,michelemason@example.org,956-789-7250,2023-05-17,Gold,1995-07-08,Male,Platinum,SMS
50620037-c7d8-4dca-9dfc-cea8a22d2a37,Ryan,Smith,parkermatthew@example.com,626.349.5942x9068,2024-03-01,Silver,1978-07-14,Female,Gold,Email
55016bee-9cf4-4795-ba20-afc3c7cb50b7,Mitchell,Mills,david81@example.net,927.372.4276x72117,2022-04-22,None,1955-12-17,Female,Gold,Email
5a04ea68-99e9-4985-ad99-900a9da5ef8a,Noah,Austin,proy@example.com,001-489-910-5955x56516,2021-12-15,Gold,1968-01-19,Female,Bronze,Phone
8c3088f7-f566-49cf-b7c7-3d30de356f8c,Sarah,Welch,sloanpeter@example.net,001-815-843-1567x22428,2022-08-02,None,1954-05-03,Male,Silver,Email
1d88f5cf-bfea-41bd-86bd-76a48c05bc16,Michelle,Johnson,drichards@example.com,(896)320-6978,2020-05-23,None,1958-05-06,Female,Silver,SMS
5a0b4cca-fa2c-4915-b1bb-01861817a233,Wyatt,White,thomas57@example.org,499.939.0759,2021-01-29,Bronze,1958-11-23,Female,Bronze,Email
8e114b97-4406-4907-a7bd-1ee3e2a69750,Sarah,Liu,kellykirby@example.com,549.778.7098,2020-02-23,Silver,1954-07-14,Male,Gold,Phone
a09ca4ca-a59c-4900-9319-a045d72d551b,Mary,Sweeney,davisheather@example.net,627.599.6843x934,2022-03-12,Bronze,1974-11-30,Female,Silver,SMS
ebb28e85-5f43-4b1f-854c-765a3ef5b954,Aaron,Quinn,marienorton@example.org,969.722.2470x7012,2024-01-10,Silver,1965-04-15,Male,Platinum,Phone
35406be9-dc98-48d7-b8a2-774c14d8db84,Cindy,Cooper,amanda27@example.org,2375281607,2024-07-15,Bronze,1949-05-17,Male,Silver,Phone
05e80b9b-5af0-40ba-bc7f-6d9ae24a8366,Michael,Jennings,cwagner@example.org,525.459.2793,2023-12-02,Gold,1957-03-11,Female,Gold,Email
a4a606f4-c8cf-4ec2-9ce9-324e2363cc0d,Mariah,Harris,gbrown@example.com,458-698-9811,2020-12-04,None,1969-02-02,Male,Silver,Phone
9952780b-9b2c-4fb7-8164-42d0b5e54010,Ricky,Bryant,dholmes@example.com,+1-470-862-0818x545,2023-10-10,Silver,1946-08-10,Female,Bronze,Email
ce45c9e1-d5ed-47cd-99cf-eb5fb82feda8,Daniel,Hardy,garymason@example.org,(696)890-8907x733,2022-05-06,Bronze,1974-05-07,Female,Platinum,SMS
61a39eeb-2511-4aae-b27d-fa7f4ce50c22,Kelly,Brown,anthony50@example.org,541-577-0722x1820,2023-07-06,Gold,1986-08-23,Female,Silver,Email
812c954f-5eca-4a1f-9a66-792b8d72773b,Gary,Baker,james88@example.com,+1-964-235-1088x752,2021-07-02,None,1977-11-16,Female,Gold,SMS
8097f1a4-a473-496f-a623-fb7e6e4f9d2a,Brittany,Hill,jeffersonwillie@example.net,(444)570-1967,2021-11-24,None,1998-09-05,Male,Gold,Phone
22e2312f-b04c-4d61-9d6b-858ac3dc15a6,Alyssa,Howard,watsontracy@example.org,529.688.0541x56537,2020-07-24,Gold,1983-08-10,Male,Gold,Phone
6436478a-4b6b-407f-9db7-25bfb0b19c2b,Michael,Duran,fchaney@example.org,610-332-7475,2024-03-01,Silver,1970-05-06,Male,Bronze,Phone
0e9911ab-617d-4a30-93e7-9768f213bfbd,Marc,Garner,scottjared@example.com,+1-207-351-6058x1020,2024-06-07,None,1984-02-12,Male,Gold,Phone
9556cbde-97a5-4c93-b96f-0a6eea1203fd,April,Clark,julia82@example.com,332-497-2736x112,2020-07-28,Silver,1986-09-22,Male,Platinum,Phone
0be096f8-eb50-4d35-bc05-593afbdf3e21,Erika,Vincent,rrodriguez@example.com,978-382-1959,2023-12-08,Bronze,1980-07-10,Male,Gold,Email
03076287-6c17-4746-982d-730c15ee27b7,Rachael,Ballard,jaycarrillo@example.net,+1-828-898-1632,2020-01-21,Silver,2000-07-20,Male,Gold,Email
683ffe90-4495-4a8f-9810-c626643ed5d4,Gregory,Schaefer,carrie38@example.com,(250)837-4673x7515,2020-02-22,Silver,1980-09-09,Female,Bronze,SMS
afcb6b94-2c32-46e3-812e-81cdaf7aa686,Lisa,Franco,allen70@example.net,496.740.5989,2023-12-22,Gold,1963-01-18,Female,Platinum,Phone
13347936-ea66-4308-924e-39ae9338f00f,Thomas,Kent,jennifergalvan@example.org,(489)885-9964,2021-12-12,Bronze,1968-08-04,Female,Platinum,Email
a8225eb1-56a5-4f15-a66d-94f1e0a67f2b,Meredith,George,markrodriguez@example.org,8978266737,2024-02-26,None,2001-08-31,Male,Gold,Email
bac0ab62-f8f8-4d84-ba29-4d81857d2db7,Cathy,Smith,jenniferclark@example.com,420-560-2433x18724,2022-11-09,Bronze,1959-12-19,Female,Gold,SMS
05653f22-9860-41e5-8ae5-95825a238dc8,Jessica,Walsh,umyers@example.org,681.390.3384x18448,2022-05-20,Gold,1991-05-07,Male,Platinum,Email
7dbaa6fb-188d-4c85-8df0-a7205b5649cd,Steven,Jackson,ftorres@example.net,001-832-314-4922,2024-01-06,Silver,1989-01-17,Male,Silver,SMS
d3c83bc3-c939-4141-9c2d-c67443532d80,Marc,Oliver,kinggina@example.net,9245566794,2021-09-30,Bronze,1955-03-23,Male,Platinum,SMS
4c365740-ff68-4262-942b-bd9831656cef,Timothy,Wong,thompsondebra@example.org,001-996-547-1606,2022-07-20,None,1984-02-08,Male,Bronze,SMS
abea4430-1ed6-44cf-b7e1-83ddeddbda06,Alyssa,Collins,charlesbrown@example.net,001-273-372-4314x82528,2020-01-11,Silver,2002-11-28,Male,Platinum,Phone
b36798ba-bc64-4394-88bc-605f7ee6b1be,Savannah,Brown,matthew39@example.net,+1-957-878-8661x499,2021-07-02,Gold,2003-09-05,Female,Platinum,Phone
1b5fd365-1f8d-4298-bcb8-9fe4582f049e,Rebecca,Harmon,stevensandrew@example.org,001-473-996-6388x3146,2021-03-14,None,1958-12-14,Female,Silver,SMS
73808685-d439-4919-b294-c3be6604be46,Charles,Torres,lbrown@example.org,843-838-9927,2020-11-27,Bronze,2002-09-08,Female,Gold,Phone
ae1eb2c8-00b8-437b-9805-5a3b6d013841,Bethany,Wu,johnsonjoshua@example.com,375.951.4770x16517,2022-12-07,Silver,1982-11-11,Female,Platinum,Phone
2c19b302-a847-4137-a8b0-d558730469ca,Manuel,Hines,jasonbrooks@example.org,377.766.7113x405,2023-04-23,None,1946-04-03,Male,Bronze,Email
d0f9fade-c424-4658-93b8-a8d50152d3aa,Elizabeth,Montes,tiffany68@example.org,001-233-668-8904x71652,2022-08-03,Silver,1961-09-22,Female,Gold,Phone
88fe1d8e-1ecd-4fa0-b4b1-74ad15052d84,James,Chen,justin94@example.net,(463)339-8599x021,2021-05-07,Silver,1960-04-25,Female,Bronze,Email
0ffd1649-1c65-49bc-9fc1-c4986b6ccd47,Dennis,Johnson,ellisbrett@example.org,695.948.8906x55316,2023-12-02,Bronze,1980-01-20,Male,Gold,Phone
fa2e5b85-d40f-46b2-b61c-9f776817fe4d,Nancy,Dougherty,duncanchristopher@example.net,898-496-0050,2020-02-08,Bronze,1993-11-22,Male,Gold,Email
2a05f7e9-813c-45c6-91f7-baf94e8bbec9,Savannah,Young,scottnatalie@example.org,+1-251-462-7639,2023-10-16,Bronze,1965-09-30,Male,Silver,SMS
b21f068a-1a66-4b1a-aa09-079737d02bef,Colin,Miller,michael76@example.com,+1-916-890-6031x67433,2023-12-20,None,1976-06-07,Female,Silver,Phone
af604d6f-eeb6-4ee0-9898-145694257ea7,Victoria,Kelly,margaret05@example.com,(428)786-3370x5100,2020-01-29,Gold,1969-06-25,Male,Silver,SMS
35edd8bd-3d52-4cca-9a73-1247a4314b9e,Sandra,Williams,joseph67@example.com,+1-988-338-0387x5217,2023-11-21,Bronze,1967-06-24,Male,Platinum,Email
a6619727-b478-4c73-88ff-a4e3e8fedf99,Ashley,Jenkins,brooke83@example.com,001-341-371-6500,2022-12-28,Gold,1962-01-26,Female,Gold,SMS
4e3644e1-4a77-4442-887e-b05c0f25e927,Sharon,Morrow,brandonparker@example.net,258.450.9244,2022-05-08,Bronze,1998-10-20,Male,Silver,Email
2830a882-c5d0-4932-a7cf-04aea21be3f6,Bianca,Jones,margaretowens@example.com,(930)731-8661x15921,2023-12-15,Gold,1950-10-21,Female,Bronze,SMS
5c9ccc27-8a09-4b8a-a7da-25aaef0b537d,Jennifer,Scott,tracyfuentes@example.org,(875)821-8876,2022-03-15,Bronze,1990-04-26,Female,Silver,SMS
e2c9ab85-8621-4fa4-b82e-f96993632aaf,Arthur,Miller,destiny94@example.net,871-844-1156x636,2020-07-29,Silver,1946-05-17,Female,Platinum,Phone
82fe2ddd-233a-4a1c-a378-84e24ff8f538,Ryan,Anderson,cheryl07@example.org,279.965.5174,2022-10-13,None,1952-02-23,Female,Gold,SMS
da677abc-466e-4bad-95e2-bd03a4ad19e4,Jennifer,Hogan,vmartinez@example.org,490.332.8599,2023-06-19,Silver,1999-12-18,Female,Platinum,Phone
1bcb52ba-6680-4e50-93c5-c15fd77dfc6a,Kevin,Gray,frankwall@example.org,688-718-2572x42108,2022-03-17,Silver,1949-07-04,Male,Bronze,Email
256c9639-9751-43c9-9564-f3a02968edfa,Calvin,Bush,evansvictoria@example.net,+1-238-976-9825x84242,2023-02-14,None,1950-08-16,Female,Platinum,Email
fba2cb57-fec9-4256-a274-b773999b3e8f,Megan,Smith,toddwright@example.com,443-238-5287x57856,2020-03-23,Bronze,1998-09-27,Male,Silver,SMS
4a9bbd7c-2761-46fa-9bef-0a7534b0c33a,Justin,Johnson,bethanyhicks@example.net,(482)501-5638x2282,2023-04-20,Silver,1956-06-22,Female,Gold,Email
7da7340c-38fd-4156-b8e0-c491c738f26f,Chris,Johnson,nancyroberts@example.com,+1-770-490-0129x552,2023-09-11,Silver,1983-07-01,Male,Silver,Phone
352cb0d2-2717-42e7-981a-29ef9a5d84f5,Jacqueline,Miller,joshua68@example.net,6867942811,2024-04-06,Gold,1946-10-29,Female,Silver,Email
1f1151ea-5de9-4188-a863-8d6ea1cc2e00,Debra,Moore,jmeza@example.com,559-263-0700,2021-02-12,Gold,1949-01-14,Female,Silver,SMS
5a4a2a11-7cc4-41b5-a0d4-209797c265c1,Joshua,Baldwin,elizabeth36@example.org,7539991913,2021-09-27,Gold,1964-09-30,Male,Gold,Phone
